word	nodeType	synsetCount	unit
respect	VERB	2	EP19-LateReturns
That	PRON	0	EP19-LateReturns
more	ADJ	2	EP19-LateReturns
he	PRON	0	EP19-LateReturns
say	VERB	11	EP19-LateReturns
You	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
ring	VERB	6	EP19-LateReturns
I	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
you	PRON	0	EP19-LateReturns
what	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
I	PRON	0	EP19-LateReturns
think	VERB	13	EP19-LateReturns
we	PRON	0	EP19-LateReturns
sell	VERB	8	EP19-LateReturns
that	PRON	0	EP19-LateReturns
call	VERB	28	EP19-LateReturns
me	PRON	0	EP19-LateReturns
he	PRON	0	EP19-LateReturns
find	VERB	16	EP19-LateReturns
my	PRON	0	EP19-LateReturns
that	PRON	0	EP19-LateReturns
happen	VERB	5	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
ask	VERB	7	EP19-LateReturns
what	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
her	PRON	0	EP19-LateReturns
k*lle	VERB	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
him?nothe	VERB	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
she	PRON	0	EP19-LateReturns
dead	ADJ	17	EP19-LateReturns
I	PRON	0	EP19-LateReturns
meet	VERB	13	EP19-LateReturns
her	PRON	0	EP19-LateReturns
That	PRON	0	EP19-LateReturns
all	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
her	PRON	0	EP19-LateReturns
visit	VERB	8	EP19-LateReturns
you	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
she	PRON	0	EP19-LateReturns
find	VERB	16	EP19-LateReturns
me	PRON	0	EP19-LateReturns
She	PRON	0	EP19-LateReturns
show	VERB	12	EP19-LateReturns
my	PRON	0	EP19-LateReturns
send	VERB	8	EP19-LateReturns
you	PRON	0	EP19-LateReturns
who	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
look	VERB	10	EP19-LateReturns
I	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
what	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
talk	VERB	6	EP19-LateReturns
He	PRON	0	EP19-LateReturns
write	VERB	10	EP19-LateReturns
you	PRON	0	EP19-LateReturns
check	VERB	25	EP19-LateReturns
I	PRON	0	EP19-LateReturns
see	VERB	24	EP19-LateReturns
them	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
I'm	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
little	ADJ	8	EP19-LateReturns
buy	VERB	5	EP19-LateReturns
yourself	PRON	0	EP19-LateReturns
take	VERB	42	EP19-LateReturns
your	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
what	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
do	VERB	13	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
call	VERB	28	EP19-LateReturns
you	PRON	0	EP19-LateReturns
ask	VERB	7	EP19-LateReturns
do	VERB	13	EP19-LateReturns
He	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
me	PRON	0	EP19-LateReturns
anything	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
his	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
feel	VERB	13	EP19-LateReturns
bad	ADJ	14	EP19-LateReturns
you	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
feel	VERB	13	EP19-LateReturns
bad	ADJ	14	EP19-LateReturns
her	PRON	0	EP19-LateReturns
see	VERB	24	EP19-LateReturns
his	PRON	0	EP19-LateReturns
they	PRON	0	EP19-LateReturns
more	ADJ	2	EP19-LateReturns
catch	VERB	29	EP19-LateReturns
them	PRON	0	EP19-LateReturns
few	ADJ	1	EP19-LateReturns
he	PRON	0	EP19-LateReturns
live	VERB	7	EP19-LateReturns
them	PRON	0	EP19-LateReturns
He	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
worried	ADJ	2	EP19-LateReturns
enough	ADJ	1	EP19-LateReturns
pay	VERB	11	EP19-LateReturns
him	PRON	0	EP19-LateReturns
past	ADJ	2	EP19-LateReturns
I	PRON	0	EP19-LateReturns
vote	VERB	5	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
it	PRON	0	EP19-LateReturns
We	PRON	0	EP19-LateReturns
think	VERB	13	EP19-LateReturns
she	PRON	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
confront	VERB	4	EP19-LateReturns
happy	ADJ	4	EP19-LateReturns
k*lle	VERB	0	EP19-LateReturns
it	PRON	0	EP19-LateReturns
last	ADJ	9	EP19-LateReturns
call	VERB	28	EP19-LateReturns
report	VERB	6	EP19-LateReturns
sniff	VERB	2	EP19-LateReturns
few	ADJ	1	EP19-LateReturns
end	VERB	4	EP19-LateReturns
say	VERB	11	EP19-LateReturns
take	VERB	42	EP19-LateReturns
you	PRON	0	EP19-LateReturns
think	VERB	13	EP19-LateReturns
do	VERB	13	EP19-LateReturns
it	PRON	0	EP19-LateReturns
come	VERB	21	EP19-LateReturns
her	PRON	0	EP19-LateReturns
take	VERB	42	EP19-LateReturns
everything	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
he	PRON	0	EP19-LateReturns
compel	VERB	2	EP19-LateReturns
testify	VERB	2	EP19-LateReturns
buy	VERB	5	EP19-LateReturns
you	PRON	0	EP19-LateReturns
much	ADJ	1	EP19-LateReturns
You	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
our	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
get	VERB	36	EP19-LateReturns
her	PRON	0	EP19-LateReturns
talk	VERB	6	EP19-LateReturns
I	PRON	0	EP19-LateReturns
k*ll	VERB	0	EP19-LateReturns
anyone	PRON	0	EP19-LateReturns
What	PRON	0	EP19-LateReturns
give	VERB	44	EP19-LateReturns
you	PRON	0	EP19-LateReturns
what	PRON	0	EP19-LateReturns
who	PRON	0	EP19-LateReturns
yours	PRON	0	EP19-LateReturns
What	PRON	0	EP19-LateReturns
he	PRON	0	EP19-LateReturns
crawl	VERB	5	EP19-LateReturns
know	VERB	11	EP19-LateReturns
You	PRON	0	EP19-LateReturns
pay	VERB	11	EP19-LateReturns
it	PRON	0	EP19-LateReturns
hush	ADJ	0	EP19-LateReturns
keep	VERB	22	EP19-LateReturns
him	PRON	0	EP19-LateReturns
quiet	ADJ	6	EP19-LateReturns
Your	PRON	0	EP19-LateReturns
own	ADJ	1	EP19-LateReturns
own	ADJ	1	EP19-LateReturns
it	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
take	VERB	42	EP19-LateReturns
his	PRON	0	EP19-LateReturns
they	PRON	0	EP19-LateReturns
finish	VERB	6	EP19-LateReturns
him	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
know	VERB	11	EP19-LateReturns
it	PRON	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
read	VERB	11	EP19-LateReturns
they	PRON	0	EP19-LateReturns
stop	VERB	11	EP19-LateReturns
That	PRON	0	EP19-LateReturns
slander	ADJ	0	EP19-LateReturns
we	PRON	0	EP19-LateReturns
sue	VERB	1	EP19-LateReturns
you	PRON	0	EP19-LateReturns
everyone	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
re	VERB	0	EP19-LateReturns
charming	ADJ	2	EP19-LateReturns
have	VERB	19	EP19-LateReturns
leave	VERB	14	EP19-LateReturns
that	PRON	0	EP19-LateReturns
what	PRON	0	EP19-LateReturns
want	VERB	5	EP19-LateReturns
have	VERB	19	EP19-LateReturns
her	PRON	0	EP19-LateReturns
favorite	ADJ	2	EP19-LateReturns
herself	PRON	0	EP19-LateReturns
That	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
k*lle	VERB	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
say	VERB	11	EP19-LateReturns
Abbey?We	PRON	0	EP19-LateReturns
call	VERB	28	EP19-LateReturns
you	PRON	0	EP19-LateReturns
start	VERB	14	EP19-LateReturns
spill	VERB	6	EP19-LateReturns
I	PRON	0	EP19-LateReturns
need	VERB	3	EP19-LateReturns
What	PRON	0	EP19-LateReturns
keep	VERB	22	EP19-LateReturns
certain	ADJ	7	EP19-LateReturns
come	VERB	21	EP19-LateReturns
I	PRON	0	EP19-LateReturns
plead	VERB	4	EP19-LateReturns
guilty	ADJ	2	EP19-LateReturns
take	VERB	42	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
old	ADJ	8	EP19-LateReturns
It	PRON	0	EP19-LateReturns
me	PRON	0	EP19-LateReturns
find	VERB	16	EP19-LateReturns
mind	VERB	6	EP19-LateReturns
her	PRON	0	EP19-LateReturns
own	ADJ	1	EP19-LateReturns
great	ADJ	6	EP19-LateReturns
we	PRON	0	EP19-LateReturns
work	VERB	27	EP19-LateReturns
assume	VERB	9	EP19-LateReturns
win	VERB	4	EP19-LateReturns
We	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
Both	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
wanna	VERB	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
It	PRON	0	EP19-LateReturns
easy	ADJ	12	EP19-LateReturns
It	PRON	0	EP19-LateReturns
great	ADJ	6	EP19-LateReturns
sorry	ADJ	4	EP19-LateReturns
it	PRON	0	EP19-LateReturns
late	ADJ	7	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
you	PRON	0	EP19-LateReturns
stand	VERB	12	EP19-LateReturns
there?What	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
mean?i	VERB	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
I	PRON	0	EP19-LateReturns
need	VERB	3	EP19-LateReturns
you	PRON	0	EP19-LateReturns
sign	VERB	8	EP19-LateReturns
his	PRON	0	EP19-LateReturns
new	ADJ	11	EP19-LateReturns
forget	VERB	4	EP19-LateReturns
it	PRON	0	EP19-LateReturns
we	PRON	0	EP19-LateReturns
let	VERB	6	EP19-LateReturns
him	PRON	0	EP19-LateReturns
keep	VERB	22	EP19-LateReturns
raise	VERB	27	EP19-LateReturns
You	PRON	0	EP19-LateReturns
want	VERB	5	EP19-LateReturns
public	ADJ	2	EP19-LateReturns
you	PRON	0	EP19-LateReturns
pay	VERB	11	EP19-LateReturns
him	PRON	0	EP19-LateReturns
we	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
curious	ADJ	3	EP19-LateReturns
I	PRON	0	EP19-LateReturns
successful	ADJ	1	EP19-LateReturns
deflect	VERB	5	EP19-LateReturns
her	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
do	VERB	13	EP19-LateReturns
what	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
do	VERB	13	EP19-LateReturns
Which	PRON	0	EP19-LateReturns
send	VERB	8	EP19-LateReturns
her	PRON	0	EP19-LateReturns
dump	VERB	6	EP19-LateReturns
her	PRON	0	EP19-LateReturns
All	PRON	0	EP19-LateReturns
brilliant	ADJ	6	EP19-LateReturns
owe	VERB	3	EP19-LateReturns
what	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
do	VERB	13	EP19-LateReturns
we	PRON	0	EP19-LateReturns
young	ADJ	5	EP19-LateReturns
agree	VERB	7	EP19-LateReturns
sweep	VERB	9	EP19-LateReturns
know	VERB	11	EP19-LateReturns
anything	PRON	0	EP19-LateReturns
What	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
him	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
admit	VERB	8	EP19-LateReturns
sh**te	VERB	0	EP19-LateReturns
He	PRON	0	EP19-LateReturns
close	ADJ	15	EP19-LateReturns
you	PRON	0	EP19-LateReturns
That	PRON	0	EP19-LateReturns
your	PRON	0	EP19-LateReturns
IT	PRON	0	EP19-LateReturns
a	PRON	0	EP19-LateReturns
find	VERB	16	EP19-LateReturns
it	PRON	0	EP19-LateReturns
my	PRON	0	EP19-LateReturns
we	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
test	VERB	7	EP19-LateReturns
she	PRON	0	EP19-LateReturns
look	VERB	10	EP19-LateReturns
good	ADJ	21	EP19-LateReturns
it	PRON	0	EP19-LateReturns
that	PRON	0	EP19-LateReturns
make	VERB	49	EP19-LateReturns
happy	ADJ	4	EP19-LateReturns
her	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
nervous	ADJ	5	EP19-LateReturns
I	PRON	0	EP19-LateReturns
show	VERB	12	EP19-LateReturns
you	PRON	0	EP19-LateReturns
wear	VERB	9	EP19-LateReturns
his	PRON	0	EP19-LateReturns
they	PRON	0	EP19-LateReturns
lose	VERB	11	EP19-LateReturns
blind	ADJ	3	EP19-LateReturns
them	PRON	0	EP19-LateReturns
say	VERB	11	EP19-LateReturns
he	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
What	PRON	0	EP19-LateReturns
your	PRON	0	EP19-LateReturns
lose	VERB	11	EP19-LateReturns
them	PRON	0	EP19-LateReturns
take	VERB	42	EP19-LateReturns
her	PRON	0	EP19-LateReturns
twisted	ADJ	1	EP19-LateReturns
she	PRON	0	EP19-LateReturns
figure	VERB	5	EP19-LateReturns
let	VERB	6	EP19-LateReturns
him	PRON	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
ondoe	VERB	0	EP19-LateReturns
his	PRON	0	EP19-LateReturns
she	PRON	0	EP19-LateReturns
sit	VERB	10	EP19-LateReturns
That	PRON	0	EP19-LateReturns
little	ADJ	8	EP19-LateReturns
thin	ADJ	8	EP19-LateReturns
It	PRON	0	EP19-LateReturns
make	VERB	49	EP19-LateReturns
we	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
nothing	PRON	0	EP19-LateReturns
him	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
he	PRON	0	EP19-LateReturns
do	VERB	13	EP19-LateReturns
it	PRON	0	EP19-LateReturns
we	PRON	0	EP19-LateReturns
make	VERB	49	EP19-LateReturns
one	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
you	PRON	0	EP19-LateReturns
happen	VERB	5	EP19-LateReturns
us	PRON	0	EP19-LateReturns
all	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
wanna	VERB	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
see	VERB	24	EP19-LateReturns
more	ADJ	2	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
who	PRON	0	EP19-LateReturns
He	PRON	0	EP19-LateReturns
real	ADJ	9	EP19-LateReturns
He	PRON	0	EP19-LateReturns
look	VERB	10	EP19-LateReturns
her	PRON	0	EP19-LateReturns
Which	PRON	0	EP19-LateReturns
mean	VERB	7	EP19-LateReturns
he	PRON	0	EP19-LateReturns
look	VERB	10	EP19-LateReturns
you	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
think	VERB	13	EP19-LateReturns
I	PRON	0	EP19-LateReturns
k*lle	VERB	0	EP19-LateReturns
vanessa?leane	VERB	0	EP19-LateReturns
your	PRON	0	EP19-LateReturns
say	VERB	11	EP19-LateReturns
she	PRON	0	EP19-LateReturns
do	VERB	13	EP19-LateReturns
it	PRON	0	EP19-LateReturns
She	PRON	0	EP19-LateReturns
say	VERB	11	EP19-LateReturns
cop	VERB	2	EP19-LateReturns
we	PRON	0	EP19-LateReturns
leak	VERB	4	EP19-LateReturns
your	PRON	0	EP19-LateReturns
dirty	ADJ	12	EP19-LateReturns
little	ADJ	8	EP19-LateReturns
I	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
call	VERB	28	EP19-LateReturns
your	PRON	0	EP19-LateReturns
she	PRON	0	EP19-LateReturns
look	VERB	10	EP19-LateReturns
I	PRON	0	EP19-LateReturns
help?tell	VERB	0	EP19-LateReturns
us	PRON	0	EP19-LateReturns
what	PRON	0	EP19-LateReturns
happen	VERB	5	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
You	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
excuse	VERB	6	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
anything	PRON	0	EP19-LateReturns
more	ADJ	2	EP19-LateReturns
say	VERB	11	EP19-LateReturns
He	PRON	0	EP19-LateReturns
sweat	VERB	1	EP19-LateReturns
You	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
call	VERB	28	EP19-LateReturns
want	VERB	5	EP19-LateReturns
get	VERB	36	EP19-LateReturns
get	VERB	36	EP19-LateReturns
it	PRON	0	EP19-LateReturns
We	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
leave	VERB	14	EP19-LateReturns
hear	VERB	5	EP19-LateReturns
you	PRON	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
shut	VERB	3	EP19-LateReturns
us	PRON	0	EP19-LateReturns
got	VERB	36	EP19-LateReturns
good	ADJ	21	EP19-LateReturns
it	PRON	0	EP19-LateReturns
nice	ADJ	5	EP19-LateReturns
have	VERB	19	EP19-LateReturns
different	ADJ	5	EP19-LateReturns
see	VERB	24	EP19-LateReturns
you	PRON	0	EP19-LateReturns
new	ADJ	11	EP19-LateReturns
I	PRON	0	EP19-LateReturns
my	PRON	0	EP19-LateReturns
meet	VERB	13	EP19-LateReturns
her	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
cut	VERB	41	EP19-LateReturns
her	PRON	0	EP19-LateReturns
loose	ADJ	13	EP19-LateReturns
it	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
hear	VERB	5	EP19-LateReturns
you	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
decide	VERB	4	EP19-LateReturns
that	PRON	0	EP19-LateReturns
what?just	VERB	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
go	VERB	30	EP19-LateReturns
meet	VERB	13	EP19-LateReturns
her	PRON	0	EP19-LateReturns
polite	ADJ	3	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
her	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
engage	VERB	10	EP19-LateReturns
allow	VERB	10	EP19-LateReturns
talk	VERB	6	EP19-LateReturns
I	PRON	0	EP19-LateReturns
think	VERB	13	EP19-LateReturns
Your	PRON	0	EP19-LateReturns
important	ADJ	5	EP19-LateReturns
important	ADJ	5	EP19-LateReturns
What	PRON	0	EP19-LateReturns
let	VERB	6	EP19-LateReturns
his	PRON	0	EP19-LateReturns
take	VERB	42	EP19-LateReturns
his	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
more	ADJ	2	EP19-LateReturns
I	PRON	0	EP19-LateReturns
want	VERB	5	EP19-LateReturns
know	VERB	11	EP19-LateReturns
We	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
hard	ADJ	12	EP19-LateReturns
humble	ADJ	4	EP19-LateReturns
It	PRON	0	EP19-LateReturns
bad	ADJ	14	EP19-LateReturns
humble	ADJ	4	EP19-LateReturns
It	PRON	0	EP19-LateReturns
make	VERB	49	EP19-LateReturns
us	PRON	0	EP19-LateReturns
close	ADJ	15	EP19-LateReturns
I	PRON	0	EP19-LateReturns
make	VERB	49	EP19-LateReturns
you	PRON	0	EP19-LateReturns
understand	VERB	5	EP19-LateReturns
I	PRON	0	EP19-LateReturns
need	VERB	3	EP19-LateReturns
understand	VERB	5	EP19-LateReturns
that	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
want	VERB	5	EP19-LateReturns
she	PRON	0	EP19-LateReturns
die	VERB	11	EP19-LateReturns
You	PRON	0	EP19-LateReturns
get	VERB	36	EP19-LateReturns
You	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
I	PRON	0	EP19-LateReturns
mirandize	VERB	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
anything	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
use	VERB	6	EP19-LateReturns
it	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
protect	VERB	2	EP19-LateReturns
we	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
what	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
wanna	VERB	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
do	VERB	13	EP19-LateReturns
nothing	PRON	0	EP19-LateReturns
me	PRON	0	EP19-LateReturns
know	VERB	11	EP19-LateReturns
What	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
need	VERB	3	EP19-LateReturns
know	VERB	11	EP19-LateReturns
I	PRON	0	EP19-LateReturns
leave	VERB	14	EP19-LateReturns
you	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
me	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
think	VERB	13	EP19-LateReturns
she	PRON	0	EP19-LateReturns
leave	VERB	14	EP19-LateReturns
I	PRON	0	EP19-LateReturns
expect	VERB	6	EP19-LateReturns
see	VERB	24	EP19-LateReturns
her	PRON	0	EP19-LateReturns
what	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
do	VERB	13	EP19-LateReturns
go	VERB	30	EP19-LateReturns
I	PRON	0	EP19-LateReturns
meet	VERB	13	EP19-LateReturns
you	PRON	0	EP19-LateReturns
that?i	VERB	0	EP19-LateReturns
want	VERB	5	EP19-LateReturns
know	VERB	11	EP19-LateReturns
what	PRON	0	EP19-LateReturns
come	VERB	21	EP19-LateReturns
us	PRON	0	EP19-LateReturns
What	PRON	0	EP19-LateReturns
he	PRON	0	EP19-LateReturns
matter	VERB	1	EP19-LateReturns
What	PRON	0	EP19-LateReturns
he	PRON	0	EP19-LateReturns
tell	VERB	8	EP19-LateReturns
me	PRON	0	EP19-LateReturns
you	PRON	0	EP19-LateReturns
It	PRON	0	EP19-LateReturns
right	ADJ	14	EP19-LateReturns
we	PRON	0	EP19-LateReturns
can't	VERB	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
can't	VERB	0	EP19-LateReturns
We	PRON	0	EP19-LateReturns
We	PRON	0	EP19-LateReturns
You	PRON	0	EP19-LateReturns
have	VERB	19	EP19-LateReturns
look	VERB	10	EP19-LateReturns
I	PRON	0	EP19-LateReturns
love	VERB	4	EP19-LateReturns
you	PRON	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
can't	VERB	0	EP19-LateReturns
I	PRON	0	EP19-LateReturns
screw	VERB	5	EP19-LateReturns
November	ENTITY:DATE	0	EP19-LateReturns
the White House	ENTITY:FAC	0	EP19-LateReturns
David Lake	ENTITY:PERSON	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
Abbey	ENTITY:PERSON	0	EP19-LateReturns
David	ENTITY:PERSON	0	EP19-LateReturns
all night	ENTITY:TIME	0	EP19-LateReturns
eight minutes	ENTITY:TIME	0	EP19-LateReturns
Darren Clemen	ENTITY:PERSON	0	EP19-LateReturns
two	ENTITY:CARDINAL	0	EP19-LateReturns
Vanessa Prosser	ENTITY:PERSON	0	EP19-LateReturns
Vanessa Prosser	ENTITY:PERSON	0	EP19-LateReturns
Clinton	ENTITY:PERSON	0	EP19-LateReturns
November	ENTITY:DATE	0	EP19-LateReturns
rd	ENTITY:GPE	0	EP19-LateReturns
Delaware	ENTITY:GPE	0	EP19-LateReturns
the next morning	ENTITY:TIME	0	EP19-LateReturns
Republicans	ENTITY:NORP	0	EP19-LateReturns
Ben Franklin	ENTITY:PERSON	0	EP19-LateReturns
Aaron Dutra	ENTITY:PERSON	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
ROTC Penn	ENTITY:PERSON	0	EP19-LateReturns
Gulf	ENTITY:LOC	0	EP19-LateReturns
that night	ENTITY:TIME	0	EP19-LateReturns
Clemen	ENTITY:PRODUCT	0	EP19-LateReturns
Neighbor	ENTITY:ORG	0	EP19-LateReturns
three years ago	ENTITY:DATE	0	EP19-LateReturns
Prosser	ENTITY:PRODUCT	0	EP19-LateReturns
Spar	ENTITY:PERSON	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
Clemen	ENTITY:PRODUCT	0	EP19-LateReturns
Darren Clemen	ENTITY:PERSON	0	EP19-LateReturns
Washington	ENTITY:GPE	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
One	ENTITY:CARDINAL	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
weeks	ENTITY:DATE	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
George Bush	ENTITY:PERSON	0	EP19-LateReturns
Hillary Clinton	ENTITY:PERSON	0	EP19-LateReturns
Clinton	ENTITY:PERSON	0	EP19-LateReturns
next year	ENTITY:DATE	0	EP19-LateReturns
Jennifer Flowers	ENTITY:PERSON	0	EP19-LateReturns
Jennifer Flowers	ENTITY:PERSON	0	EP19-LateReturns
one	ENTITY:CARDINAL	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
Aaron	ENTITY:PERSON	0	EP19-LateReturns
Aaron	ENTITY:PERSON	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
the next day	ENTITY:DATE	0	EP19-LateReturns
Beth Reardon	ENTITY:PERSON	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
Aaron Dutra	ENTITY:PERSON	0	EP19-LateReturns
Clinton	ENTITY:PERSON	0	EP19-LateReturns
Gore	ENTITY:PERSON	0	EP19-LateReturns
Gore	ENTITY:PERSON	0	EP19-LateReturns
Stockdale	ENTITY:PERSON	0	EP19-LateReturns
V.You're	ENTITY:CARDINAL	0	EP19-LateReturns
Aaron	ENTITY:PERSON	0	EP19-LateReturns
today	ENTITY:DATE	0	EP19-LateReturns
You're	ENTITY:PERSON	0	EP19-LateReturns
Aaron	ENTITY:PERSON	0	EP19-LateReturns
Aaron	ENTITY:PERSON	0	EP19-LateReturns
first	ENTITY:ORDINAL	0	EP19-LateReturns
Aaron	ENTITY:PERSON	0	EP19-LateReturns
Gulf	ENTITY:LOC	0	EP19-LateReturns
Vanessa	ENTITY:PERSON	0	EP19-LateReturns
the day	ENTITY:DATE	0	EP19-LateReturns
